ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents
time,string,addr,port,addr,port,enum,string,interval,count,count,string,bool,bool,count,string,count,count,count,count,set[string]
1.726.892.971.066.760,CGW6JV3pmMmZEPLQ0i,192.168.0.66,39732,192.168.0.4,782,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.971.655.350,CGrk1i37Ir6L3YZJEl,192.168.0.4,43630,200.160.7.197,123,udp,ntp,32.491,48,48,SF,T,F,0,Dd,1,76,1,76,-
1.726.892.971.867.500,CNJNuL1VlbsD2oN08b,192.168.0.66,39732,192.168.0.4,19332,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.972.667.660,C2bmff1n7YzuBc0Gm1,192.168.0.66,39732,192.168.0.4,18980,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.973.201.600,CP9sQK2fRuWaIQw1Gb,62.171.169.198,35869,192.168.0.4,6881,udp,-,637,113,328,SF,F,T,0,Dd,1,141,1,356,-
1.726.892.973.468.540,CeteSl1rXZGgXnb9zk,192.168.0.66,39734,192.168.0.4,18980,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.939.164.980,ChD2PQ2EvxC6wQTCI9,113.105.190.10,9827,192.168.0.4,6881,udp,-,34.722.053,394,406,SF,F,T,0,Dd,2,450,2,462,-
1.726.892.974.117.350,CRadDl1UnHx3P42IG2,69.50.95.167,53903,192.168.0.4,6881,udp,-,701,113,328,SF,F,T,0,Dd,1,141,1,356,-
1.726.893.024.179.230,C59aiDipTlbf9jv73,fe80::9c92:31ff:fe5c:4e1e,5353,ff02::fb,5353,udp,dns,81.398,358,0,S0,T,F,0,D,2,454,0,0,-
1.726.893.024.180.220,COyo0wVfZeSa1PJA4,192.168.0.66,5353,224.0.0.251,5353,udp,dns,99,316,0,S0,T,F,0,D,2,372,0,0,-
1.726.893.024.180.320,CYVzcP1fxzI7vr7C55,fe80::fcd6:8f03:af77:d42d,5353,ff02::fb,5353,udp,dns,170,300,0,S0,T,F,0,D,2,396,0,0,-
1.726.892.974.269.410,CudHPH2Z6xx7vwfPh2,192.168.0.66,39732,192.168.0.4,19956,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.029.437.210,CNRJ7ZpCWUyj91e8h,192.168.0.4,36659,178.132.107.4,6881,tcp,-,4.085.960,0,0,S0,T,F,0,S,5,300,0,0,-
1.726.893.029.437.570,CmZe5U3Gr0xXtYc6sb,192.168.0.4,47173,45.191.255.195,6881,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-
1.726.892.975.070.200,CQvEz82zKyWmQkxHui,192.168.0.66,39732,192.168.0.4,30697,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.030.438.450,Crd6grf5q17EZrfPa,192.168.0.4,57105,179.234.253.55,6881,tcp,-,3.597,68,0,SF,T,F,0,ShADafF,5,336,4,216,-
1.726.893.030.438.990,C7U3Jv1ZOymAv2KUMd,179.234.253.55,57105,192.168.0.4,6881,tcp,-,3.319,68,0,SF,F,T,0,ShADafF,5,336,4,216,-
1.726.893.029.436.510,CbOZr322sSAm4X0ba,192.168.0.4,35429,103.21.3.213,9854,tcp,-,1.169.713,920,260,SF,T,F,0,ShADadfF,7,1292,5,528,-
1.726.892.975.871.780,ChlxkB4qmhJTeINws6,192.168.0.66,39732,192.168.0.4,1039,udp,-,-,-,-,S0,T,T,0,D,1,100,0,0,-
1.726.892.976.400.570,CmufTj4JvsvxiDWgAe,118.233.46.103,1058,192.168.0.4,6881,udp,-,665,98,302,SF,F,T,0,Dd,1,126,1,330,-
1.726.892.976.672.790,CqWLt9btBCP4AZBBk,192.168.0.66,39732,192.168.0.4,29823,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.977.474.050,C2uXipbdmonTxOmSg,192.168.0.66,39739,192.168.0.4,1067,udp,-,-,-,-,S0,T,T,0,D,1,100,0,0,-
1.726.892.978.275.430,Crbw3jl9RzuPpG0Sg,192.168.0.66,39734,192.168.0.4,29823,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.940.269.220,CZfBuI3xWr1hvsg9ld,23.162.56.55,24009,192.168.0.4,6881,udp,-,38.264.992,97,416,SF,F,T,0,Dd,1,125,2,472,-
1.726.892.979.076.660,CgVWcOYJjcaaH6Uae,192.168.0.66,39732,192.168.0.4,28543,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.034.547.170,Cky5jb3sTUHFciw5Bb,192.168.0.4,36659,178.132.107.4,6881,tcp,-,2.047.987,0,0,S0,T,F,0,S,2,120,0,0,-
1.726.892.979.877.540,CZA9Wa3RIUC4Xiq0p3,192.168.0.66,39732,192.168.0.4,21360,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.980.678.300,CmqMzzPysg4SZ9Bo,192.168.0.66,39732,192.168.0.4,34861,udp,-,-,-,-,S0,T,T,0,D,1,68,0,0,-
1.726.892.981.479.170,C3vAte4eSlxGYmSnyc,192.168.0.66,39734,192.168.0.4,34861,udp,-,-,-,-,S0,T,T,0,D,1,68,0,0,-
1.726.892.982.280.080,CV0ENa4doA9kFgJisj,192.168.0.66,39732,192.168.0.4,192,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.983.081.300,CLhyuz2n1jr3hex2qi,192.168.0.66,39732,192.168.0.4,54281,udp,-,-,-,-,S0,T,T,0,D,1,68,0,0,-
1.726.892.941.633.220,CwPP4x3w9T98FfC5J,5.189.160.21,2188,192.168.0.4,6881,udp,-,41.901.465,97,415,SF,F,T,0,Dd,1,125,2,471,-
1.726.892.983.881.670,Cq9poYygWc4ZUhABj,192.168.0.66,39732,192.168.0.4,1041,udp,-,-,-,-,S0,T,T,0,D,1,100,0,0,-
1.726.892.925.280.640,C1FFjDJPhF3ef4ke5,5.189.157.90,11989,192.168.0.4,6881,udp,-,58.664.033,194,624,SF,F,T,0,Dd,2,250,2,680,-
1.726.893.038.389.230,CW03Lb4K1YH7R42tO1,103.21.3.213,53517,192.168.0.4,6881,tcp,-,761.199,68,304,SF,F,T,0,ShADadFf,6,388,4,520,-
1.726.893.024.179.080,CftTLY39yRrY2NbgOh,192.168.0.7,5353,224.0.0.251,5353,udp,dns,2.556.301,419,0,S0,T,F,0,D,3,503,0,0,-
1.726.892.984.682.950,Cd3P3z4EiCWASSuDPd,192.168.0.66,39732,192.168.0.4,20082,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.985.483.840,ChkcvB3nJWkNtkQTx4,192.168.0.66,39734,192.168.0.4,20082,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.040.627.180,CccWLIINRfUcWkgfg,192.168.0.4,36659,178.132.107.4,6881,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-
1.726.892.986.285.070,C6Zrez3Vrj26DWSvtl,192.168.0.66,39732,192.168.0.4,16939,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.987.085.960,Cx3RS8HVpdV39Onn6,192.168.0.66,39732,192.168.0.4,21898,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.040.452.970,CibShc3vj8f81mlY2g,192.168.0.4,36327,46.246.122.188,52646,tcp,-,1.815.391,68,304,SF,T,F,0,ShADadFf,7,440,5,584,-
1.726.892.984.377.190,CXqcRpArnirIJp9t3,192.168.0.4,6881,61.147.237.2,34485,udp,-,3.004.712,923,168,SF,T,F,0,Dd,6,1091,5,308,-
1.726.892.987.825.260,CSbBVQ1Mn56Q3S5vA8,207.180.192.206,20222,192.168.0.4,6881,udp,-,669,97,312,SF,F,T,0,Dd,1,125,1,340,-
1.726.892.987.886.820,CJUHRi3jOgRZRkrXh5,192.168.0.66,39732,192.168.0.4,17338,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.961.261.520,CWKJwe2CMLbohrsuxj,207.180.192.206,39346,192.168.0.4,6881,udp,-,27.274.118,97,416,SF,F,T,0,Dd,1,125,2,472,-
1.726.892.988.687.690,ChSbKm3zNYtowIb6w7,192.168.0.66,39732,192.168.0.4,2002,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.989.488.620,CuY54VXzRRwlmAmWc,192.168.0.66,39741,192.168.0.4,1067,udp,-,-,-,-,S0,T,T,0,D,1,100,0,0,-
1.726.893.044.457.980,ChtyNm4EgCupf34dN6,192.168.0.4,36041,112.21.127.2,43989,tcp,-,343.607,0,0,REJ,T,F,0,Sr,1,60,1,40,-
1.726.893.044.457.530,CoubKX2mVoijf5TBo1,192.168.0.4,56403,89.187.178.178,51720,tcp,-,453.802,68,276,SF,T,F,0,ShADadFf,6,388,4,492,-
1.726.892.990.289.990,CNwdeX2WAkkPfYnina,192.168.0.66,39734,192.168.0.4,2002,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.929.308.480,CdrSUh3ksIpoIpZGv2,192.168.0.4,6881,140.228.21.104,34217,udp,-,61.708.403,633,573,SF,T,F,0,Dd,12,969,10,853,-
1.726.892.991.090.690,CVhDBY1Q1yd6JTHsJi,192.168.0.66,39732,192.168.0.4,32528,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.991.891.970,CfTavl4X9A36J3jWI,192.168.0.66,39732,192.168.0.4,1012,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.992.692.610,CYL6514H3SJ98LPQ3c,192.168.0.66,39732,192.168.0.4,427,udp,-,-,-,-,S0,T,T,0,D,1,82,0,0,-
1.726.892.993.493.480,Cq0UxX5plgrKKEzj5,192.168.0.66,39734,192.168.0.4,427,udp,-,-,-,-,S0,T,T,0,D,1,82,0,0,-
1.726.892.978.083.820,CTbeYx25sjy5DDYoVc,222.240.42.69,8199,192.168.0.4,6881,udp,-,15.811.351,394,406,SF,F,T,0,Dd,2,450,2,462,-
1.726.892.994.294.510,C5yW1r1xDEs9ghBIw1,192.168.0.66,39732,192.168.0.4,42172,udp,-,-,-,-,S0,T,T,0,D,1,68,0,0,-
1.726.892.991.386.390,C75cka2LU8Z6ab7nH,192.168.0.4,6881,112.82.223.4,35709,udp,-,3.504.901,825,339,SF,T,F,0,Dd,7,1021,5,479,-
1.726.892.995.094.620,CtyQEu3wWVAJnmOLv9,192.168.0.66,39732,192.168.0.4,1070,udp,-,-,-,-,S0,T,T,0,D,1,100,0,0,-
1.726.892.994.390.820,CUxLo21ZkRDzPCzWk1,192.168.0.4,6881,212.5.146.185,11420,udp,-,821.332,180,378,SF,T,F,0,Dd,5,320,4,490,-
1.726.892.994.391.110,CeAiG110x131AIJvEe,192.168.0.4,6881,141.98.102.179,26829,udp,-,924.091,180,356,SF,T,F,0,Dd,5,320,4,468,-
1.726.892.995.896.010,CBQvJN1TnTVEVNFgX,192.168.0.66,39732,192.168.0.4,1048,udp,-,-,-,-,S0,T,T,0,D,1,100,0,0,-
1.726.892.996.031.950,CyY4UH3z231JJ4qSi3,102.223.59.39,7624,192.168.0.4,6881,udp,-,589,98,302,SF,F,T,0,Dd,1,126,1,330,-
1.726.892.939.281.930,CFENJ624xMjAxxXCdf,90.243.201.35,51413,192.168.0.4,6881,udp,-,57.153.331,188,598,SF,F,T,0,Dd,2,244,2,654,-
1.726.892.996.491.160,CnnHh43VXJs4HxQW5j,217.61.172.18,6889,192.168.0.4,6881,udp,-,595,101,296,SF,F,T,0,Dd,1,129,1,324,-
1.726.892.996.696.730,CMRVZg2KB8QvWM42C4,192.168.0.66,39732,192.168.0.4,22045,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.046.790.370,CQYURC2niL4JoehJ07,192.168.0.7,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,89,0,0,-
1.726.892.997.405.330,C1CxFm2yPiYDDmkdAk,207.180.192.205,6915,192.168.0.4,6881,udp,-,650,97,311,SF,F,T,0,Dd,1,125,1,339,-
1.726.892.997.459.910,CZKjPT3hWH4tGA5Swe,113.248.205.92,22223,192.168.0.4,6881,udp,-,526,98,303,SF,F,T,0,Dd,1,126,1,331,-
1.726.892.997.497.600,CCPTDgWpz2CzikNp9,192.168.0.66,39734,192.168.0.4,22045,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.998.298.870,CYKFaQHYARKK0ab8b,192.168.0.66,39732,192.168.0.4,17455,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.979.403.860,C2QEFE2B2I6cia2Lga,142.215.164.107,6882,192.168.0.4,6881,udp,-,19.134.329,95,413,SF,F,T,0,Dd,1,123,2,469,-
1.726.892.999.015.700,CnoaxN1lUI3Z1gKJej,62.171.169.198,46049,192.168.0.4,6881,udp,-,604,113,328,SF,F,T,0,Dd,1,141,1,356,-
1.726.892.999.099.740,C5jhanj37muVXLmv5,192.168.0.66,39732,192.168.0.4,34862,udp,-,-,-,-,S0,T,T,0,D,1,68,0,0,-
1.726.892.999.900.480,CxMVAq1Jz6Ymmfb1uf,192.168.0.66,39732,192.168.0.4,2362,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.990.494.310,CZ2gZWcyvZU6CHpA,173.249.33.72,7290,192.168.0.4,6881,udp,-,9.748.575,194,622,SF,F,T,0,Dd,2,250,2,678,-
1.726.893.000.701.770,CWfCDw7ExYDC6frf5,192.168.0.66,39732,192.168.0.4,23040,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.939.319.180,CDzKSi4aELmCgDACw1,192.168.0.4,6881,154.47.21.133,34997,udp,-,62.025.750,633,573,SF,T,F,0,Dd,12,969,10,853,-
1.726.893.001.502.410,C8zFGg3yQPmdhGw7S3,192.168.0.66,39743,192.168.0.4,1067,udp,-,-,-,-,S0,T,T,0,D,1,100,0,0,-
1.726.893.002.303.600,Cb4aI13l7BvwoypWL1,192.168.0.66,39734,192.168.0.4,23040,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.003.103.650,CW3kfJ2OUvZG1ahiu2,192.168.0.66,39732,192.168.0.4,16912,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.000.210.620,C5JSnA3IQUAj3HjXa9,211.223.116.48,41076,192.168.0.4,6881,udp,-,3.651.586,424,414,SF,F,T,0,Dd,2,480,2,470,-
1.726.893.003.904.890,CD46SN2QbuZq1OqJs4,192.168.0.66,39732,192.168.0.4,27195,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.059.476.470,CeVQ1i3RY68fjpkAD7,192.168.0.4,60655,64.44.84.187,6881,tcp,-,4.126.712,0,0,S0,T,F,0,S,5,300,0,0,-
1.726.893.004.696.710,CtCQHx7GekMch4E8k,59.20.220.173,7945,192.168.0.4,6881,udp,-,648,104,309,SF,F,T,0,Dd,1,132,1,337,-
1.726.893.004.706.250,Ckcc6bmGWmzQEB5B5,192.168.0.66,39732,192.168.0.4,19283,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.005.507.050,Ck9zV62U94DKqWwCd9,192.168.0.66,39734,192.168.0.4,19283,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.060.477.650,C2Ruh84sTSC2opLySa,192.168.0.4,45921,185.21.217.10,51819,tcp,-,702.841,776,361,RSTR,T,F,0,ShADadr,5,996,4,525,-
1.726.893.006.307.900,C6eUnO20k97myoujc,192.168.0.66,39732,192.168.0.4,5555,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.931.454.680,CuC3U43Zw9aA7ixrXb,149.22.84.86,3301,192.168.0.4,6881,udp,-,75.503.100,503,1313,SF,F,T,0,Dd,5,643,5,1453,-
1.726.893.007.109.280,C2Z0881gkDnZYl5XQ4,192.168.0.66,39732,192.168.0.4,16832,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.007.262.070,C3AwfA3mUfmOgUFDrh,152.166.151.110,61440,192.168.0.4,6881,udp,-,613,104,310,SF,F,T,0,Dd,1,132,1,338,-
1.726.893.017.623.290,CynbPH5aNLd20Jij8,192.168.0.4,37118,20.201.28.148,443,tcp,ssl,44.976.776,539,40367,SF,T,F,0,ShADdafF,24,1795,22,41519,-
1.726.893.007.910.160,CTsIkA4nmDGX5RHLvl,192.168.0.66,39732,192.168.0.4,21212,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.008.569.280,CYBRWc2WVFlna7P8Gd,222.90.3.84,51411,192.168.0.4,6881,udp,-,648,58,80,SF,F,T,0,Dd,1,86,1,108,-
1.726.893.008.711.510,Cntsq42NPdNRXAc9q3,192.168.0.66,39732,192.168.0.4,16974,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.008.837.710,C54bAa1UJmgL8PKjP8,67.184.109.72,45088,192.168.0.4,6881,udp,-,687,104,310,SF,F,T,0,Dd,1,132,1,338,-
1.726.892.991.246.680,Ct4m672xsyMzNCuSJe,118.254.83.217,28403,192.168.0.4,6881,udp,-,18.055.431,394,407,SF,F,T,0,Dd,2,450,2,463,-
1.726.893.009.378.420,CHt2rm1Z5NvEwTaUf,117.177.200.128,24120,192.168.0.4,6881,udp,-,742,98,303,SF,F,T,0,Dd,1,126,1,331,-
1.726.893.009.512.420,CwXKtF16wq0lgwgc6e,192.168.0.66,39734,192.168.0.4,16974,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.064.627.140,Cu08du2lvgU4AKxIK2,192.168.0.4,60655,64.44.84.187,6881,tcp,-,2.048.054,0,0,S0,T,F,0,S,2,120,0,0,-
1.726.893.010.313.750,Cnfny42IW7M3YFNUK2,192.168.0.66,39732,192.168.0.4,29810,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.011.114.930,ClTQHf3OADAQ295i99,192.168.0.66,39732,192.168.0.4,780,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.009.410.720,C2pI0H3P5ZxU8r2Sh1,192.168.0.4,6881,49.226.175.7,50321,udp,-,1.935.106,675,1547,SF,T,F,0,Dd,9,927,8,1771,-
1.726.893.011.916.060,CU47oA2ToaL2ejhpda,192.168.0.66,39732,192.168.0.4,42627,udp,-,-,-,-,S0,T,T,0,D,1,68,0,0,-
1.726.893.012.425.630,Cytctz13hrJ4izGwh,78.139.31.253,54824,192.168.0.4,6881,udp,-,656,103,299,SF,F,T,0,Dd,1,131,1,327,-
1.726.893.012.717.300,CUyn9sU1HQvYkiUZh,192.168.0.66,39732,192.168.0.4,18449,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.013.518.200,C3OtI74BIieDocNzjl,192.168.0.66,39745,192.168.0.4,1067,udp,-,-,-,-,S0,T,T,0,D,1,100,0,0,-
1.726.893.013.663.750,CPLDM92IxAsxGeQMZ7,164.68.127.100,10009,192.168.0.4,6881,udp,-,660,58,80,SF,F,T,0,Dd,1,86,1,108,-
1.726.893.014.285.000,CffvazXe1FjJvuLfg,192.168.0.7,38544,239.255.255.250,1900,udp,-,-,-,-,S0,T,F,0,D,1,153,0,0,-
1.726.893.014.319.070,CtFYDZ2kAGWIwG7pc6,192.168.0.66,39734,192.168.0.4,18449,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.015.120.320,CYxMh41XI4mjYVCJU,192.168.0.66,39732,192.168.0.4,686,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.008.855.190,CovtxS3USjrR83fA04,82.167.82.53,11391,192.168.0.4,6881,udp,-,6.594.717,434,416,SF,F,T,0,Dd,2,490,2,472,-
1.726.893.015.451.670,CghPGp1H9azLgUmoJf,31.41.71.28,8621,192.168.0.4,6881,udp,-,703,101,296,SF,F,T,0,Dd,1,129,1,324,-
1.726.893.070.707.190,C8XCFJNgce0aWuHAb,192.168.0.4,60655,64.44.84.187,6881,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-
1.726.893.015.921.590,CMhoOQ36I89HF5yFYl,192.168.0.66,39732,192.168.0.4,37444,udp,-,-,-,-,S0,T,T,0,D,1,68,0,0,-
1.726.893.016.722.970,CvfXXY1CEBKN4LMpl9,192.168.0.66,39732,192.168.0.4,21111,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.017.266.160,CGapGu45o8E1sq5BVj,173.249.33.72,12040,192.168.0.4,6881,udp,-,745,97,312,SF,F,T,0,Dd,1,125,1,340,-
1.726.893.017.524.190,Cd9StVu66Z1vRi1Tb,192.168.0.66,39734,192.168.0.4,21111,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.018.325.450,CWFn3Aobgg9fRhw0f,192.168.0.66,39732,192.168.0.4,23965,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.069.488.100,CfURVP4E41sEFbIoh,192.168.0.4,34021,222.90.3.84,51411,tcp,-,4.043.720,313,293,SF,T,F,0,ShADadFf,7,613,7,585,-
1.726.893.011.061.240,C1EN5d3G7zKtR5ixv8,46.166.191.26,37001,192.168.0.4,6881,udp,-,7.857.376,424,414,SF,F,T,0,Dd,2,480,2,470,-
1.726.893.019.126.710,C5Zapw2hCMMuzdqgNe,192.168.0.66,39732,192.168.0.4,2343,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.019.927.980,C6Tjry4Ifm2oAbuH57,192.168.0.66,39732,192.168.0.4,53006,udp,-,-,-,-,S0,T,T,0,D,1,68,0,0,-
1.726.893.020.531.360,CRhP5iV4H4UfluVzi,192.168.0.4,52363,168.181.126.118,123,udp,ntp,51.445,48,48,SF,T,F,0,Dd,1,76,1,76,-
1.726.893.020.729.100,CvMRh81DfsSWqF1bE,192.168.0.66,39732,192.168.0.4,48489,udp,-,-,-,-,S0,T,T,0,D,1,68,0,0,-
1.726.893.020.786.400,CrsW8xbgCkramR1ja,114.93.133.160,21982,192.168.0.4,6881,udp,-,808,98,303,SF,F,T,0,Dd,1,126,1,331,-
1.726.893.020.979.090,CzKajBBHmV2IGIhca,62.171.169.198,56255,192.168.0.4,6881,udp,-,693,112,327,SF,F,T,0,Dd,1,140,1,355,-
1.726.893.021.529.970,Cic7J82lJcs9flTy37,192.168.0.66,39734,192.168.0.4,48489,udp,-,-,-,-,S0,T,T,0,D,1,68,0,0,-
1.726.893.072.310.120,CTElbUoB2cpYzb0sh,fe80::9c92:31ff:fe5c:4e1e,5353,ff02::fb,5353,udp,dns,83.251,358,0,S0,T,F,0,D,2,454,0,0,-
1.726.893.072.311.200,CJkNWm4V4mj6UoBjcd,192.168.0.66,5353,224.0.0.251,5353,udp,dns,106,316,0,S0,T,F,0,D,2,372,0,0,-
1.726.893.072.311.300,CLD7iM3QyovugWoxKe,fe80::fcd6:8f03:af77:d42d,5353,ff02::fb,5353,udp,dns,160,300,0,S0,T,F,0,D,2,396,0,0,-
1.726.893.022.331.150,COpYkB3lAB4KKW7utb,192.168.0.66,39732,192.168.0.4,48455,udp,-,-,-,-,S0,T,T,0,D,1,68,0,0,-
1.726.893.023.132.480,CRSVKl19Ka3QJgHGGl,192.168.0.66,39732,192.168.0.4,6050,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.892.999.514.560,CHoTB32UMTkFyMpIkh,62.171.169.210,42995,192.168.0.4,6881,udp,-,24.028.758,113,432,SF,F,T,0,Dd,1,141,2,488,-
1.726.893.023.933.940,COhxDqFmy2ZGFVOV7,192.168.0.66,39732,192.168.0.4,28547,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.079.219.110,CBpzlPqs09nIAtPi,192.168.0.4,60655,64.44.84.187,6881,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-
1.726.893.016.330.540,CUfE0K2TX0lIxMWfWd,179.110.211.224,1031,192.168.0.4,6881,udp,-,7.967.724,226,609,SF,F,T,0,Dd,2,282,2,665,-
1.726.893.024.735.120,CrrvG8RLrTDPujQi,192.168.0.66,39732,192.168.0.4,41967,udp,-,-,-,-,S0,T,T,0,D,1,68,0,0,-
1.726.893.024.738.170,CVELX82bJtPbMCBd7,117.94.88.126,17948,192.168.0.4,6881,udp,-,632,67,80,SF,F,T,0,Dd,1,95,1,108,-
1.726.893.024.429.960,CZDg5B1vmOaj84B3O1,192.168.0.4,6881,64.42.179.43,57881,udp,-,1.011.920,180,397,SF,T,F,0,Dd,5,320,5,537,-
1.726.893.025.536.380,CeXJFL2eK3G354VSpc,192.168.0.66,39747,192.168.0.4,1067,udp,-,-,-,-,S0,T,T,0,D,1,100,0,0,-
1.726.893.079.503.950,CF7tQA4cwgPFQRCTO5,192.168.0.4,52349,185.156.175.171,57453,tcp,-,1.207.289,68,298,SF,T,F,0,ShADadFf,6,388,4,514,-
1.726.893.026.173.310,CFCFizI39KtuQ8Erh,37.238.105.19,54323,192.168.0.4,6881,udp,-,760,104,310,SF,F,T,0,Dd,1,132,1,338,-
1.726.893.026.337.600,CmcELz1LNqsTM4Bjob,192.168.0.66,39734,192.168.0.4,41967,udp,-,-,-,-,S0,T,T,0,D,1,68,0,0,-
1.726.893.027.138.880,CpgAhGG74X4b5MkN,192.168.0.66,39732,192.168.0.4,32770,udp,-,-,-,-,S0,T,T,0,D,1,68,0,0,-
1.726.893.027.199.820,C3Ypgw2i6PBa5KdZk,172.111.38.128,26024,192.168.0.4,6881,udp,-,659,97,330,SF,F,T,0,Dd,1,125,1,358,-
1.726.893.027.940.110,CA9AkG2BycAJrrFop3,192.168.0.66,39732,192.168.0.4,17762,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.028.741.350,CngnfF4ujGedjtqHM2,192.168.0.66,39732,192.168.0.4,3664,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.008.210.340,COcZvTyozOuUvrtl4,213.80.208.25,7680,192.168.0.4,6881,udp,-,20.619.575,394,406,SF,F,T,0,Dd,2,450,2,462,-
1.726.893.029.008.550,Cl7srE2M4GZcYNdIH3,126.89.66.91,15306,192.168.0.4,6881,udp,-,736,98,303,SF,F,T,0,Dd,1,126,1,331,-
1.726.893.029.530.690,CW080Z3PmZpbjOsBBc,45.191.253.241,11,192.168.0.4,0,icmp,-,-,-,-,OTH,F,T,0,-,1,56,0,0,-
1.726.893.029.542.240,CsKJQb3p5X8jMmWfjg,192.168.0.66,39732,192.168.0.4,50919,udp,-,-,-,-,S0,T,T,0,D,1,68,0,0,-
1.726.893.030.343.510,C4dTYZ2E9AgKH94TB5,192.168.0.66,39734,192.168.0.4,50919,udp,-,-,-,-,S0,T,T,0,D,1,68,0,0,-
1.726.893.028.147.120,CUaRrLKvQRfaWjmJ4,120.230.127.137,29583,192.168.0.4,6881,udp,-,2.290.807,814,1106,SF,F,T,0,Dd,8,1038,10,1386,-
1.726.893.031.144.750,CNc8Qi3v0kXPnsqVyg,192.168.0.66,39732,192.168.0.4,2048,udp,-,-,-,-,S0,T,T,0,D,1,28,0,0,-
1.726.893.031.276.950,CO972s4dbHLDUN7s49,23.158.56.120,24090,192.168.0.4,6881,udp,-,634,97,330,SF,F,T,0,Dd,1,125,1,358,-
1.726.893.031.443.830,CvjkZc4FPAH7MONel8,192.168.0.4,57247,200.160.7.196,123,udp,ntp,33.151,48,48,SF,T,F,0,Dd,1,76,1,76,-
1.726.893.031.946.020,C4Dp7K2sBMVaPNK8of,192.168.0.66,39732,192.168.0.4,33354,udp,-,-,-,-,S0,T,T,0,D,1,68,0,0,-
