id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes
127.0.0.1	44042	127.0.0.1	21374	tcp	-	0.000002	0	0
127.0.0.1	49548	127.0.0.1	31600	tcp	-	0.000001	0	0
127.0.0.1	49326	127.0.0.1	8518	tcp	-	0.000002	0	0
127.0.0.1	36932	127.0.0.1	56317	tcp	-	0.000001	0	0
127.0.0.1	57020	127.0.0.1	37949	tcp	-	0.000002	0	0
127.0.0.1	57132	127.0.0.1	22264	tcp	-	0.000002	0	0
127.0.0.1	48454	127.0.0.1	50938	tcp	-	0.000002	0	0
127.0.0.1	50512	127.0.0.1	41954	tcp	-	0.000002	0	0
127.0.0.1	59364	127.0.0.1	23000	tcp	-	0.000002	0	0
127.0.0.1	47578	127.0.0.1	22860	tcp	-	0.000001	0	0
127.0.0.1	51868	127.0.0.1	54505	tcp	-	0.000002	0	0
127.0.0.1	44834	127.0.0.1	34838	tcp	-	0.000002	0	0
127.0.0.1	57938	127.0.0.1	8951	tcp	-	0.000002	0	0
127.0.0.1	50814	127.0.0.1	11836	tcp	-	0.000002	0	0
127.0.0.1	37728	127.0.0.1	41095	tcp	-	0.000002	0	0
127.0.0.1	35636	127.0.0.1	12046	tcp	-	0.000001	0	0
127.0.0.1	34766	127.0.0.1	46046	tcp	-	0.000002	0	0
127.0.0.1	33442	127.0.0.1	34321	tcp	-	0.000002	0	0
127.0.0.1	39512	127.0.0.1	58427	tcp	-	0.000002	0	0
127.0.0.1	52764	127.0.0.1	31179	tcp	-	0.000002	0	0
127.0.0.1	59756	127.0.0.1	10232	tcp	-	0.000002	0	0
127.0.0.1	34632	127.0.0.1	25269	tcp	-	0.000002	0	0
127.0.0.1	45590	127.0.0.1	45455	tcp	-	0.000001	0	0
127.0.0.1	53580	127.0.0.1	63522	tcp	-	0.000002	0	0
127.0.0.1	33426	127.0.0.1	25823	tcp	-	0.000002	0	0
127.0.0.1	38294	127.0.0.1	48836	tcp	-	0.000002	0	0
127.0.0.1	54054	127.0.0.1	53992	tcp	-	0.000002	0	0
127.0.0.1	58154	127.0.0.1	47599	tcp	-	0.000002	0	0
127.0.0.1	44146	127.0.0.1	12975	tcp	-	0.000002	0	0
127.0.0.1	35840	127.0.0.1	60405	tcp	-	0.000002	0	0
127.0.0.1	50526	127.0.0.1	21993	tcp	-	0.000002	0	0
127.0.0.1	56684	127.0.0.1	33434	tcp	-	0.000002	0	0
127.0.0.1	49164	127.0.0.1	1450	tcp	-	0.000002	0	0
127.0.0.1	52776	127.0.0.1	33436	tcp	-	0.000002	0	0
127.0.0.1	58370	127.0.0.1	49426	tcp	-	0.000002	0	0
127.0.0.1	45260	127.0.0.1	27166	tcp	-	0.000002	0	0
127.0.0.1	59264	127.0.0.1	31959	tcp	-	0.000002	0	0
127.0.0.1	53688	127.0.0.1	11950	tcp	-	0.000002	0	0
127.0.0.1	47540	127.0.0.1	45254	tcp	-	0.000005	0	0
127.0.0.1	58080	127.0.0.1	14379	tcp	-	0.000001	0	0
127.0.0.1	42582	127.0.0.1	34689	tcp	-	0.000002	0	0
127.0.0.1	52398	127.0.0.1	39760	tcp	-	0.000002	0	0
127.0.0.1	45774	127.0.0.1	12063	tcp	-	0.000002	0	0
127.0.0.1	53734	127.0.0.1	46928	tcp	-	0.000001	0	0
127.0.0.1	34406	127.0.0.1	14421	tcp	-	0.000002	0	0
127.0.0.1	33976	127.0.0.1	17683	tcp	-	0.000002	0	0
127.0.0.1	59156	127.0.0.1	41135	tcp	-	0.000002	0	0
127.0.0.1	48018	127.0.0.1	45748	tcp	-	0.000002	0	0
127.0.0.1	53148	127.0.0.1	59613	tcp	-	0.000002	0	0
127.0.0.1	49938	127.0.0.1	2633	tcp	-	0.000002	0	0
127.0.0.1	34002	127.0.0.1	34594	tcp	-	0.000002	0	0
127.0.0.1	50396	127.0.0.1	27133	tcp	-	0.000001	0	0
127.0.0.1	59696	127.0.0.1	6717	tcp	-	0.000002	0	0
127.0.0.1	34426	127.0.0.1	32477	tcp	-	0.000002	0	0
127.0.0.1	39592	127.0.0.1	48919	tcp	-	0.000001	0	0
127.0.0.1	56676	127.0.0.1	52608	tcp	-	0.000002	0	0
127.0.0.1	39686	127.0.0.1	14199	tcp	-	0.000001	0	0
127.0.0.1	40260	127.0.0.1	30201	tcp	-	0.000002	0	0
127.0.0.1	48620	127.0.0.1	21856	tcp	-	0.000001	0	0
127.0.0.1	51398	127.0.0.1	41039	tcp	-	0.000001	0	0
127.0.0.1	41950	127.0.0.1	3106	tcp	-	0.000001	0	0
127.0.0.1	51500	127.0.0.1	49475	tcp	-	0.000002	0	0
127.0.0.1	33740	127.0.0.1	2514	tcp	-	0.000002	0	0
127.0.0.1	35992	127.0.0.1	39969	tcp	-	0.000002	0	0
127.0.0.1	47552	127.0.0.1	4605	tcp	-	0.000002	0	0
127.0.0.1	55346	127.0.0.1	2951	tcp	-	0.000002	0	0
127.0.0.1	48464	127.0.0.1	2186	tcp	-	0.000002	0	0
127.0.0.1	59688	127.0.0.1	21761	tcp	-	0.000002	0	0
127.0.0.1	44296	127.0.0.1	9438	tcp	-	0.000002	0	0
127.0.0.1	55302	127.0.0.1	44958	tcp	-	0.000002	0	0
127.0.0.1	57826	127.0.0.1	11428	tcp	-	0.000002	0	0
127.0.0.1	42216	127.0.0.1	28197	tcp	-	0.000002	0	0
127.0.0.1	34796	127.0.0.1	33000	tcp	-	0.000001	0	0
127.0.0.1	38766	127.0.0.1	11313	tcp	-	0.000002	0	0
127.0.0.1	57048	127.0.0.1	6182	tcp	-	0.000002	0	0
127.0.0.1	60762	127.0.0.1	35387	tcp	-	0.000002	0	0
127.0.0.1	56110	127.0.0.1	16756	tcp	-	0.000002	0	0
127.0.0.1	51646	127.0.0.1	63139	tcp	-	0.000002	0	0
127.0.0.1	37216	127.0.0.1	55491	tcp	-	0.000001	0	0
127.0.0.1	45594	127.0.0.1	3645	tcp	-	0.000001	0	0
127.0.0.1	57586	127.0.0.1	14713	tcp	-	0.000002	0	0
127.0.0.1	38516	127.0.0.1	48564	tcp	-	0.000002	0	0
127.0.0.1	41200	127.0.0.1	64152	tcp	-	0.000002	0	0
127.0.0.1	49930	127.0.0.1	49289	tcp	-	0.000002	0	0
127.0.0.1	59972	127.0.0.1	35200	tcp	-	0.000002	0	0
127.0.0.1	54884	127.0.0.1	64254	tcp	-	0.000002	0	0
127.0.0.1	51668	127.0.0.1	10621	tcp	-	0.000002	0	0
127.0.0.1	57470	127.0.0.1	779	tcp	-	0.000002	0	0
127.0.0.1	51316	127.0.0.1	49151	tcp	-	0.000001	0	0
127.0.0.1	36756	127.0.0.1	43018	tcp	-	0.000002	0	0
127.0.0.1	39128	127.0.0.1	62121	tcp	-	0.000002	0	0
127.0.0.1	55818	127.0.0.1	26998	tcp	-	0.000002	0	0
127.0.0.1	53432	127.0.0.1	57391	tcp	-	0.000002	0	0
127.0.0.1	58242	127.0.0.1	237	tcp	-	0.000002	0	0
127.0.0.1	45326	127.0.0.1	36247	tcp	-	0.000001	0	0
127.0.0.1	43436	127.0.0.1	4461	tcp	-	0.000002	0	0
127.0.0.1	35460	127.0.0.1	59455	tcp	-	0.000001	0	0
127.0.0.1	57454	127.0.0.1	4150	tcp	-	0.000002	0	0
127.0.0.1	60330	127.0.0.1	17181	tcp	-	0.000002	0	0
127.0.0.1	49376	127.0.0.1	49984	tcp	-	0.000002	0	0
127.0.0.1	50668	127.0.0.1	64128	tcp	-	0.000002	0	0
127.0.0.1	39726	127.0.0.1	3076	tcp	-	0.000002	0	0
127.0.0.1	43668	127.0.0.1	28145	tcp	-	0.000001	0	0
127.0.0.1	36786	127.0.0.1	21837	tcp	-	0.000002	0	0
127.0.0.1	39088	127.0.0.1	25870	tcp	-	0.000001	0	0
127.0.0.1	56334	127.0.0.1	42480	tcp	-	0.000002	0	0
127.0.0.1	59922	127.0.0.1	21367	tcp	-	0.000002	0	0
127.0.0.1	32870	127.0.0.1	31950	tcp	-	0.000002	0	0
127.0.0.1	34610	127.0.0.1	60789	tcp	-	0.000002	0	0
127.0.0.1	42896	127.0.0.1	20768	tcp	-	0.000001	0	0
127.0.0.1	50682	127.0.0.1	6263	tcp	-	0.000002	0	0
127.0.0.1	49904	127.0.0.1	49010	tcp	-	0.000002	0	0
127.0.0.1	33394	127.0.0.1	36358	tcp	-	0.000001	0	0
127.0.0.1	46836	127.0.0.1	13835	tcp	-	0.000001	0	0
127.0.0.1	37556	127.0.0.1	42146	tcp	-	0.000002	0	0
127.0.0.1	59868	127.0.0.1	40941	tcp	-	0.000002	0	0
127.0.0.1	43538	127.0.0.1	23001	tcp	-	0.000002	0	0
127.0.0.1	46188	127.0.0.1	221	tcp	-	0.000001	0	0
127.0.0.1	33662	127.0.0.1	36026	tcp	-	0.000002	0	0
127.0.0.1	60276	127.0.0.1	4181	tcp	-	0.000002	0	0
127.0.0.1	34004	127.0.0.1	2785	tcp	-	0.000001	0	0
127.0.0.1	57880	127.0.0.1	5922	tcp	-	0.000002	0	0
127.0.0.1	44146	127.0.0.1	55650	tcp	-	0.000002	0	0
127.0.0.1	52328	127.0.0.1	15608	tcp	-	0.000002	0	0
127.0.0.1	43706	127.0.0.1	4161	tcp	-	0.000002	0	0
127.0.0.1	49236	127.0.0.1	36394	tcp	-	0.000002	0	0
127.0.0.1	60938	127.0.0.1	12902	tcp	-	0.000002	0	0
127.0.0.1	33658	127.0.0.1	39205	tcp	-	0.000002	0	0
127.0.0.1	42882	127.0.0.1	39311	tcp	-	0.000002	0	0
127.0.0.1	34894	127.0.0.1	47480	tcp	-	0.000002	0	0
127.0.0.1	40598	127.0.0.1	49285	tcp	-	0.000002	0	0
127.0.0.1	58668	127.0.0.1	38128	tcp	-	0.000002	0	0
127.0.0.1	40874	127.0.0.1	59693	tcp	-	0.000002	0	0
127.0.0.1	47626	127.0.0.1	15151	tcp	-	0.000002	0	0
127.0.0.1	45018	127.0.0.1	36749	tcp	-	0.000002	0	0
127.0.0.1	41686	127.0.0.1	18883	tcp	-	0.000002	0	0
127.0.0.1	56678	127.0.0.1	12914	tcp	-	0.000002	0	0
127.0.0.1	36500	127.0.0.1	6055	tcp	-	0.000002	0	0
127.0.0.1	44728	127.0.0.1	58656	tcp	-	0.000002	0	0
127.0.0.1	56580	127.0.0.1	51588	tcp	-	0.000001	0	0
127.0.0.1	53294	127.0.0.1	8014	tcp	-	0.000002	0	0
127.0.0.1	57140	127.0.0.1	38145	tcp	-	0.000002	0	0
127.0.0.1	35548	127.0.0.1	18256	tcp	-	0.000001	0	0
127.0.0.1	57264	127.0.0.1	33247	tcp	-	0.000002	0	0
127.0.0.1	50864	127.0.0.1	56899	tcp	-	0.000002	0	0
127.0.0.1	59230	127.0.0.1	59996	tcp	-	0.000002	0	0
127.0.0.1	46264	127.0.0.1	63019	tcp	-	0.000002	0	0
127.0.0.1	43766	127.0.0.1	10705	tcp	-	0.000002	0	0
127.0.0.1	39952	127.0.0.1	49034	tcp	-	0.000002	0	0
127.0.0.1	51774	127.0.0.1	38282	tcp	-	0.000002	0	0
127.0.0.1	37618	127.0.0.1	32421	tcp	-	0.000001	0	0
127.0.0.1	40780	127.0.0.1	44226	tcp	-	0.000002	0	0
127.0.0.1	53654	127.0.0.1	52511	tcp	-	0.000001	0	0
127.0.0.1	37020	127.0.0.1	54178	tcp	-	0.000001	0	0
127.0.0.1	33492	127.0.0.1	23370	tcp	-	0.000001	0	0
127.0.0.1	42532	127.0.0.1	17455	tcp	-	0.000002	0	0
127.0.0.1	36444	127.0.0.1	56745	tcp	-	0.000001	0	0
127.0.0.1	50572	127.0.0.1	18432	tcp	-	0.000002	0	0
127.0.0.1	45616	127.0.0.1	63173	tcp	-	0.000002	0	0
127.0.0.1	55558	127.0.0.1	28148	tcp	-	0.000002	0	0
127.0.0.1	37670	127.0.0.1	39546	tcp	-	0.000001	0	0
127.0.0.1	42502	127.0.0.1	7633	tcp	-	0.000002	0	0
127.0.0.1	44962	127.0.0.1	62340	tcp	-	0.000002	0	0
127.0.0.1	51814	127.0.0.1	18616	tcp	-	0.000002	0	0
127.0.0.1	37370	127.0.0.1	23203	tcp	-	0.000002	0	0
127.0.0.1	35338	127.0.0.1	31700	tcp	-	0.000002	0	0
127.0.0.1	38318	127.0.0.1	22953	tcp	-	0.000002	0	0
127.0.0.1	54196	127.0.0.1	34972	tcp	-	0.000002	0	0
127.0.0.1	52420	127.0.0.1	32833	tcp	-	0.000002	0	0
127.0.0.1	50036	127.0.0.1	23543	tcp	-	0.000002	0	0
127.0.0.1	35290	127.0.0.1	9977	tcp	-	0.000001	0	0
127.0.0.1	59972	127.0.0.1	26229	tcp	-	0.000002	0	0
127.0.0.1	54106	127.0.0.1	23523	tcp	-	0.000002	0	0
127.0.0.1	40720	127.0.0.1	14777	tcp	-	0.000002	0	0
127.0.0.1	58880	127.0.0.1	3510	tcp	-	0.000001	0	0
127.0.0.1	41174	127.0.0.1	9329	tcp	-	0.000002	0	0
127.0.0.1	45824	127.0.0.1	43473	tcp	-	0.000002	0	0
127.0.0.1	49414	127.0.0.1	2100	tcp	-	0.000002	0	0
127.0.0.1	51238	127.0.0.1	33235	tcp	-	0.000002	0	0
127.0.0.1	55990	127.0.0.1	40381	tcp	-	0.000001	0	0
127.0.0.1	57144	127.0.0.1	21009	tcp	-	0.000001	0	0
127.0.0.1	45994	127.0.0.1	4551	tcp	-	0.000002	0	0
127.0.0.1	33972	127.0.0.1	40570	tcp	-	0.000001	0	0
127.0.0.1	34080	127.0.0.1	10238	tcp	-	0.000002	0	0
127.0.0.1	38546	127.0.0.1	39849	tcp	-	0.000001	0	0
127.0.0.1	56954	127.0.0.1	14499	tcp	-	0.000002	0	0
127.0.0.1	41640	127.0.0.1	17349	tcp	-	0.000002	0	0
127.0.0.1	48610	127.0.0.1	31004	tcp	-	0.000002	0	0
127.0.0.1	40276	127.0.0.1	46692	tcp	-	0.000002	0	0
127.0.0.1	54206	127.0.0.1	38062	tcp	-	0.000002	0	0
127.0.0.1	60890	127.0.0.1	1951	tcp	-	0.000001	0	0
127.0.0.1	50978	127.0.0.1	16353	tcp	-	0.000001	0	0
127.0.0.1	34016	127.0.0.1	43116	tcp	-	0.000002	0	0
127.0.0.1	41612	127.0.0.1	186	tcp	-	0.000002	0	0
127.0.0.1	58754	127.0.0.1	50351	tcp	-	0.000002	0	0
127.0.0.1	36050	127.0.0.1	11349	tcp	-	0.000001	0	0
127.0.0.1	53800	127.0.0.1	20976	tcp	-	0.000001	0	0
127.0.0.1	56868	127.0.0.1	16563	tcp	-	0.000002	0	0
127.0.0.1	39894	127.0.0.1	63281	tcp	-	0.000002	0	0
127.0.0.1	39810	127.0.0.1	475	tcp	-	0.000001	0	0
127.0.0.1	59320	127.0.0.1	13025	tcp	-	0.000002	0	0
127.0.0.1	57030	127.0.0.1	41227	tcp	-	0.000002	0	0
127.0.0.1	54322	127.0.0.1	54694	tcp	-	0.000002	0	0
127.0.0.1	44082	127.0.0.1	29935	tcp	-	0.000002	0	0
127.0.0.1	39598	127.0.0.1	10086	tcp	-	0.000002	0	0
127.0.0.1	45738	127.0.0.1	14648	tcp	-	0.000002	0	0
127.0.0.1	44302	127.0.0.1	1718	tcp	-	0.000002	0	0
127.0.0.1	55002	127.0.0.1	46675	tcp	-	0.000002	0	0
127.0.0.1	60918	127.0.0.1	20186	tcp	-	0.000002	0	0
127.0.0.1	55946	127.0.0.1	30036	tcp	-	0.000002	0	0
127.0.0.1	40740	127.0.0.1	44718	tcp	-	0.000002	0	0
127.0.0.1	45956	127.0.0.1	56143	tcp	-	0.000002	0	0
127.0.0.1	48166	127.0.0.1	6365	tcp	-	0.000002	0	0
127.0.0.1	36888	127.0.0.1	37356	tcp	-	0.000002	0	0
127.0.0.1	55414	127.0.0.1	20394	tcp	-	0.000001	0	0
127.0.0.1	45452	127.0.0.1	2836	tcp	-	0.000002	0	0
127.0.0.1	53070	127.0.0.1	56029	tcp	-	0.000002	0	0
127.0.0.1	44144	127.0.0.1	2979	tcp	-	0.000002	0	0
127.0.0.1	32908	127.0.0.1	29752	tcp	-	0.000001	0	0
127.0.0.1	48394	127.0.0.1	6536	tcp	-	0.000002	0	0
127.0.0.1	58510	127.0.0.1	32892	tcp	-	0.000002	0	0
127.0.0.1	41744	127.0.0.1	3730	tcp	-	0.000002	0	0
127.0.0.1	49868	127.0.0.1	33501	tcp	-	0.000002	0	0
127.0.0.1	41748	127.0.0.1	30062	tcp	-	0.000002	0	0
127.0.0.1	59444	127.0.0.1	60292	tcp	-	0.000002	0	0
127.0.0.1	38972	127.0.0.1	52415	tcp	-	0.000001	0	0
127.0.0.1	35508	127.0.0.1	45846	tcp	-	0.000002	0	0
127.0.0.1	40306	127.0.0.1	35573	tcp	-	0.000002	0	0
127.0.0.1	51476	127.0.0.1	39237	tcp	-	0.000002	0	0
127.0.0.1	59896	127.0.0.1	48856	tcp	-	0.000001	0	0
127.0.0.1	48402	127.0.0.1	4425	tcp	-	0.000001	0	0
127.0.0.1	47004	127.0.0.1	25658	tcp	-	0.000002	0	0
127.0.0.1	36892	127.0.0.1	34618	tcp	-	0.000002	0	0
127.0.0.1	35908	127.0.0.1	39894	tcp	-	0.000001	0	0
127.0.0.1	35030	127.0.0.1	15918	tcp	-	0.000002	0	0
127.0.0.1	45386	127.0.0.1	38140	tcp	-	0.000001	0	0
127.0.0.1	40608	127.0.0.1	49112	tcp	-	0.000002	0	0
127.0.0.1	33098	127.0.0.1	50302	tcp	-	0.000002	0	0
127.0.0.1	46682	127.0.0.1	5007	tcp	-	0.000001	0	0
127.0.0.1	35440	127.0.0.1	42604	tcp	-	0.000002	0	0
127.0.0.1	57502	127.0.0.1	47152	tcp	-	0.000001	0	0
127.0.0.1	58446	127.0.0.1	57468	tcp	-	0.000002	0	0
127.0.0.1	47036	127.0.0.1	16472	tcp	-	0.000002	0	0
127.0.0.1	54540	127.0.0.1	36376	tcp	-	0.000001	0	0
127.0.0.1	50990	127.0.0.1	27109	tcp	-	0.000002	0	0
127.0.0.1	54978	127.0.0.1	32254	tcp	-	0.000002	0	0
127.0.0.1	54934	127.0.0.1	16861	tcp	-	0.000002	0	0
127.0.0.1	52066	127.0.0.1	57021	tcp	-	0.000002	0	0
127.0.0.1	50936	127.0.0.1	55309	tcp	-	0.000002	0	0
127.0.0.1	54546	127.0.0.1	29093	tcp	-	0.000002	0	0
127.0.0.1	50268	127.0.0.1	63373	tcp	-	0.000001	0	0
127.0.0.1	36626	127.0.0.1	54644	tcp	-	0.000002	0	0
127.0.0.1	55496	127.0.0.1	21641	tcp	-	0.000002	0	0
127.0.0.1	57576	127.0.0.1	48910	tcp	-	0.000002	0	0
127.0.0.1	48174	127.0.0.1	10708	tcp	-	0.000002	0	0
127.0.0.1	57802	127.0.0.1	45096	tcp	-	0.000002	0	0
127.0.0.1	41658	127.0.0.1	38004	tcp	-	0.000002	0	0
127.0.0.1	33754	127.0.0.1	21854	tcp	-	0.000002	0	0
127.0.0.1	55242	127.0.0.1	54604	tcp	-	0.000002	0	0
127.0.0.1	53340	127.0.0.1	53925	tcp	-	0.000002	0	0
127.0.0.1	54768	127.0.0.1	62726	tcp	-	0.000002	0	0
127.0.0.1	42694	127.0.0.1	28376	tcp	-	0.000001	0	0
127.0.0.1	43862	127.0.0.1	22884	tcp	-	0.000002	0	0
127.0.0.1	40134	127.0.0.1	1314	tcp	-	0.000002	0	0
127.0.0.1	54852	127.0.0.1	62519	tcp	-	0.000002	0	0
127.0.0.1	59926	127.0.0.1	12993	tcp	-	0.000002	0	0
127.0.0.1	48142	127.0.0.1	60569	tcp	-	0.000002	0	0
127.0.0.1	44990	127.0.0.1	21780	tcp	-	0.000001	0	0
127.0.0.1	43278	127.0.0.1	1347	tcp	-	0.000002	0	0
127.0.0.1	57340	127.0.0.1	59676	tcp	-	0.000002	0	0
127.0.0.1	40064	127.0.0.1	16908	tcp	-	0.000002	0	0
127.0.0.1	36228	127.0.0.1	5891	tcp	-	0.000002	0	0
127.0.0.1	48060	127.0.0.1	4441	tcp	-	0.000002	0	0
127.0.0.1	58620	127.0.0.1	11612	tcp	-	0.000001	0	0
127.0.0.1	33046	127.0.0.1	36634	tcp	-	0.000002	0	0
127.0.0.1	34188	127.0.0.1	54903	tcp	-	0.000002	0	0
127.0.0.1	60674	127.0.0.1	58847	tcp	-	0.000002	0	0
127.0.0.1	60146	127.0.0.1	32253	tcp	-	0.000002	0	0
127.0.0.1	56862	127.0.0.1	40081	tcp	-	0.000002	0	0
127.0.0.1	56456	127.0.0.1	61738	tcp	-	0.000002	0	0
127.0.0.1	53950	127.0.0.1	38903	tcp	-	0.000002	0	0
127.0.0.1	57350	127.0.0.1	57839	tcp	-	0.000002	0	0
127.0.0.1	54632	127.0.0.1	19797	tcp	-	0.000002	0	0
127.0.0.1	47944	127.0.0.1	42248	tcp	-	0.000001	0	0
127.0.0.1	54520	127.0.0.1	51014	tcp	-	0.000002	0	0
127.0.0.1	58556	127.0.0.1	44087	tcp	-	0.000001	0	0
127.0.0.1	40778	127.0.0.1	11813	tcp	-	0.000002	0	0
127.0.0.1	38246	127.0.0.1	2520	tcp	-	0.000002	0	0
127.0.0.1	45220	127.0.0.1	35292	tcp	-	0.000002	0	0
127.0.0.1	41810	127.0.0.1	46477	tcp	-	0.000002	0	0
127.0.0.1	55472	127.0.0.1	39102	tcp	-	0.000002	0	0
127.0.0.1	51190	127.0.0.1	8752	tcp	-	0.000002	0	0
127.0.0.1	44384	127.0.0.1	22536	tcp	-	0.000002	0	0
127.0.0.1	34140	127.0.0.1	4518	tcp	-	0.000002	0	0
127.0.0.1	37902	127.0.0.1	47818	tcp	-	0.000002	0	0
127.0.0.1	34050	127.0.0.1	65084	tcp	-	0.000002	0	0
127.0.0.1	43834	127.0.0.1	62888	tcp	-	0.000002	0	0
127.0.0.1	45558	127.0.0.1	61410	tcp	-	0.000002	0	0
127.0.0.1	36942	127.0.0.1	21769	tcp	-	0.000002	0	0
127.0.0.1	41972	127.0.0.1	36847	tcp	-	0.000001	0	0
127.0.0.1	48322	127.0.0.1	29076	tcp	-	0.000002	0	0
127.0.0.1	45220	127.0.0.1	31418	tcp	-	0.000002	0	0
127.0.0.1	44928	127.0.0.1	53838	tcp	-	0.000002	0	0
127.0.0.1	51960	127.0.0.1	52267	tcp	-	0.000002	0	0
127.0.0.1	53756	127.0.0.1	54162	tcp	-	0.000002	0	0
127.0.0.1	34972	127.0.0.1	15008	tcp	-	0.000002	0	0
127.0.0.1	43342	127.0.0.1	38527	tcp	-	0.000001	0	0
127.0.0.1	44064	127.0.0.1	52776	tcp	-	0.000002	0	0
127.0.0.1	36358	127.0.0.1	62769	tcp	-	0.000002	0	0
127.0.0.1	37826	127.0.0.1	63081	tcp	-	0.000002	0	0
127.0.0.1	50584	127.0.0.1	54870	tcp	-	0.000002	0	0
127.0.0.1	34550	127.0.0.1	5653	tcp	-	0.000002	0	0
127.0.0.1	42652	127.0.0.1	58408	tcp	-	0.000002	0	0
127.0.0.1	42240	127.0.0.1	9319	tcp	-	0.000001	0	0
127.0.0.1	34778	127.0.0.1	50526	tcp	-	0.000002	0	0
127.0.0.1	55402	127.0.0.1	45018	tcp	-	0.000002	0	0
127.0.0.1	49540	127.0.0.1	17904	tcp	-	0.000002	0	0
127.0.0.1	49416	127.0.0.1	16854	tcp	-	0.000002	0	0
127.0.0.1	33042	127.0.0.1	5108	tcp	-	0.000002	0	0
127.0.0.1	38300	127.0.0.1	39902	tcp	-	0.000002	0	0
127.0.0.1	44196	127.0.0.1	25265	tcp	-	0.000002	0	0
127.0.0.1	37976	127.0.0.1	7722	tcp	-	0.000002	0	0
127.0.0.1	55900	127.0.0.1	57451	tcp	-	0.000001	0	0
127.0.0.1	34754	127.0.0.1	6234	tcp	-	0.000002	0	0
127.0.0.1	43094	127.0.0.1	55366	tcp	-	0.000001	0	0
127.0.0.1	59396	127.0.0.1	14269	tcp	-	0.000002	0	0
127.0.0.1	58774	127.0.0.1	45216	tcp	-	0.000001	0	0
127.0.0.1	47744	127.0.0.1	30981	tcp	-	0.000002	0	0
127.0.0.1	35428	127.0.0.1	17880	tcp	-	0.000002	0	0
127.0.0.1	58208	127.0.0.1	6290	tcp	-	0.000001	0	0
127.0.0.1	33334	127.0.0.1	28691	tcp	-	0.000002	0	0
127.0.0.1	53604	127.0.0.1	242	tcp	-	0.000002	0	0
127.0.0.1	59002	127.0.0.1	22550	tcp	-	0.000002	0	0
127.0.0.1	41398	127.0.0.1	7606	tcp	-	0.000001	0	0
127.0.0.1	58546	127.0.0.1	13734	tcp	-	0.000002	0	0
127.0.0.1	44880	127.0.0.1	1802	tcp	-	0.000002	0	0
